7.77E-02,1.60E-02,-9.72E-01,3.70E-03,8.25E+01,1.92E-03
2.98E-02,1.20E-02,3.59E-01,3.70E-03,1.50E+01,1.92E-03
5.86E-02,2.00E-02,-4.64E-01,2.80E-03,1.10E+02,2.21E-03
4.12E-01,0.00E+00,-9.72E-01,4.00E-03,8.25E+01,1.85E-03
3.55E-01,0.00E+00,-9.72E-01,2.50E-03,9.60E+01,2.34E-03
2.42E-01,0.00E+00,-9.99E-01,1.00E-03,9.60E+01,3.70E-03
8.43E-02,8.00E-03,-6.93E-01,1.00E-03,8.25E+01,3.70E-03
1.07E-02,3.60E-02,-1.98E-01,3.10E-03,1.50E+01,2.10E-03
1.11E-01,1.20E-02,-9.99E-01,4.00E-03,8.25E+01,1.85E-03
3.52E-02,2.40E-02,-9.72E-01,1.00E-03,6.90E+01,3.70E-03
4.34E-02,2.40E-02,3.59E-01,3.70E-03,9.60E+01,1.92E-03
1.27E-01,8.00E-03,-6.93E-01,3.70E-03,8.25E+01,1.92E-03
4.29E-02,2.80E-02,-9.72E-01,1.00E-03,1.50E+02,3.70E-03
3.85E-01,0.00E+00,8.40E-02,3.40E-03,1.10E+02,2.01E-03
2.07E-01,4.00E-03,8.04E-01,4.00E-03,1.10E+02,1.85E-03
1.59E-02,4.00E-02,-9.99E-01,2.20E-03,2.85E+01,2.49E-03
4.19E-02,8.00E-03,-1.98E-01,1.90E-03,1.50E+01,2.68E-03
4.88E-02,2.80E-02,-4.64E-01,2.50E-03,1.50E+02,2.34E-03
2.42E-02,3.20E-02,-6.93E-01,1.30E-03,6.90E+01,3.24E-03
4.44E-02,1.20E-02,9.38E-01,2.20E-03,4.20E+01,2.49E-03
6.02E-02,8.00E-03,-4.64E-01,2.80E-03,2.85E+01,2.21E-03
4.94E-02,1.60E-02,-1.98E-01,3.70E-03,5.55E+01,1.92E-03
2.49E-02,4.00E-02,3.59E-01,2.50E-03,1.23E+02,2.34E-03
